Date	Town	ProjectName	Story	PropertyType	Model	Tenure	AreaSQM	PricePSF	Price
28-Jun-19	Jurong West	Blk 276B Jurong West Avenue 3	XX to XX	4-Room	Model A	99 Yrs FROM 2002	90	"3,337"	"300,000"
28-Jun-19	Jurong West	Blk 722 Jurong West Avenue 5	XX to XX	4-Room	Model A	99 Yrs FROM 1990	104	"2,960"	"308,000"
28-Jun-19	Jurong West	Blk 683A Jurong West Central 1	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2000	94	"4,521"	"425,000"
28-Jun-19	Jurong West	Blk 276A Jurong West Street 25	XX to XX	4-Room	Model A2	99 Yrs FROM 2002	85	"3,294"	"280,000"
28-Jun-19	Jurong West	Blk 276A Jurong West Street 25	XX to XX	4-Room	Model A2	99 Yrs FROM 2002	85	"3,767"	"320,000"
28-Jun-19	Jurong West	Blk 460 Jurong West Street 41	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	91	"3,649"	"332,000"
28-Jun-19	Jurong West	Blk 464 Jurong West Street 41	XX to XX	4-Room	Model A	99 Yrs FROM 1984	102	"3,509"	"358,000"
28-Jun-19	Jurong West	Blk 483 Jurong West Street 41	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	92	"3,563"	"327,500"
28-Jun-19	Jurong West	Blk 411 Jurong West Street 42	XX to XX	4-Room	Model A	99 Yrs FROM 1984	104	"2,842"	"295,000"
28-Jun-19	Jurong West	Blk 550 Jurong West Street 42	XX to XX	4-Room	Model A	99 Yrs FROM 1985	104	"3,175"	"330,000"
28-Jun-19	Jurong West	Blk 515 Jurong West Street 52	XX to XX	4-Room	Model A	99 Yrs FROM 1984	105	"4,004"	"420,000"
28-Jun-19	Jurong West	Blk 516 Jurong West Street 52	XX to XX	4-Room	Model A	99 Yrs FROM 1984	104	"4,489"	"466,500"
28-Jun-19	Jurong West	Blk 518 Jurong West Street 52	XX to XX	4-Room	Model A	99 Yrs FROM 1984	109	"3,929"	"428,000"
28-Jun-19	Jurong West	Blk 534 Jurong West Street 52	XX to XX	4-Room	New Generation	99 Yrs FROM 1982	91	"3,854"	"350,000"
28-Jun-19	Jurong West	Blk 536 Jurong West Street 52	XX to XX	4-Room	New Generation	99 Yrs FROM 1983	95	"3,531"	"335,000"
28-Jun-19	Jurong West	Blk 622 Jurong West Street 61	XX to XX	4-Room	Model A	99 Yrs FROM 2001	91	"3,466"	"315,500"
28-Jun-19	Jurong West	Blk 624 Jurong West Street 61	XX to XX	4-Room	Model A	99 Yrs FROM 2001	91	"4,338"	"395,000"
28-Jun-19	Jurong West	Blk 646 Jurong West Street 61	XX to XX	4-Room	Model A	99 Yrs FROM 1998	100	"3,800"	"380,000"
28-Jun-19	Jurong West	Blk 655A Jurong West Street 61	XX to XX	4-Room	Model A2	99 Yrs FROM 2002	86	"3,757"	"323,000"
28-Jun-19	Jurong West	Blk 660A Jurong West Street 64	XX to XX	4-Room	Model A	99 Yrs FROM 2001	91	"4,639"	"422,000"
28-Jun-19	Jurong West	Blk 660D Jurong West Street 64	XX to XX	4-Room	Model A	99 Yrs FROM 2001	91	"4,510"	"410,000"
28-Jun-19	Jurong West	Blk 664C Jurong West Street 64	XX to XX	4-Room	Model A	99 Yrs FROM 2000	91	"4,176"	"380,000"
28-Jun-19	Jurong West	Blk 675A Jurong West Street 64	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2008	91	"3,789"	"345,000"
28-Jun-19	Jurong West	Blk 619 Jurong West Street 65	XX to XX	4-Room	Model A	99 Yrs FROM 2000	91	"4,327"	"394,000"
28-Jun-19	Jurong West	Blk 632 Jurong West Street 65	XX to XX	4-Room	Model A	99 Yrs FROM 2001	91	"4,069"	"370,000"
28-Jun-19	Jurong West	Blk 635 Jurong West Street 65	XX to XX	4-Room	Model A	99 Yrs FROM 2001	91	"3,735"	"340,000"
28-Jun-19	Jurong West	Blk 636 Jurong West Street 65	XX to XX	4-Room	Model A	99 Yrs FROM 2001	91	"3,358"	"305,000"
28-Jun-19	Jurong West	Blk 707 Jurong West Street 71	XX to XX	4-Room	Model A	99 Yrs FROM 1995	109	"3,348"	"365,000"
28-Jun-19	Jurong West	Blk 715 Jurong West Street 71	XX to XX	4-Room	Model A	99 Yrs FROM 1991	104	"3,079"	"320,000"
28-Jun-19	Jurong West	Blk 749 Jurong West Street 73	XX to XX	4-Room	Model A	99 Yrs FROM 1990	104	"3,079"	"320,000"
28-Jun-19	Jurong West	Blk 755 Jurong West Street 74	XX to XX	4-Room	Model A	99 Yrs FROM 1996	109	"3,283"	"358,000"
28-Jun-19	Jurong West	Blk 816 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1993	107	"3,122"	"334,000"
28-Jun-19	Jurong West	Blk 816 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1993	107	"3,175"	"340,000"
28-Jun-19	Jurong West	Blk 821 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1990	104	"2,971"	"309,000"
28-Jun-19	Jurong West	Blk 843 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1993	106	"3,025"	"320,000"
28-Jun-19	Jurong West	Blk 850 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1996	108	"2,928"	"316,000"
28-Jun-19	Jurong West	Blk 853 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1996	107	"3,272"	"350,000"
28-Jun-19	Jurong West	Blk 854 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1996	107	"2,992"	"320,000"
28-Jun-19	Jurong West	Blk 903 Jurong West Street 91	XX to XX	4-Room	Model A	99 Yrs FROM 1988	104	"2,939"	"306,000"
28-Jun-19	Jurong West	Blk 907 Jurong West Street 91	XX to XX	4-Room	Model A	99 Yrs FROM 1988	104	"2,885"	"300,000"
28-Jun-19	Jurong West	Blk 948 Jurong West Street 91	XX to XX	4-Room	Model A	99 Yrs FROM 1989	105	"3,003"	"315,000"
28-Jun-19	Jurong West	Blk 922 Jurong West Street 92	XX to XX	4-Room	Model A	99 Yrs FROM 1988	108	"2,637"	"285,000"
28-Jun-19	Jurong West	Blk 929 Jurong West Street 92	XX to XX	4-Room	Model A	99 Yrs FROM 1989	103	"3,035"	"313,000"
28-Jun-19	Jurong West	Blk 988B Jurong West Street 93	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2008	93	"4,359"	"405,000"
28-Jun-19	Jurong West	Blk 989B Jurong West Street 93	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2008	93	"4,413"	"410,000"
28-Jun-19	Jurong West	Blk 339B Kang Ching Road	XX to XX	4-Room	Model A	99 Yrs FROM 2012	92	"4,898"	"450,000"
28-Jun-19	Jurong West	Blk 346 Kang Ching Road	XX to XX	4-Room	Model A	99 Yrs FROM 1997	102	"3,660"	"373,000"
28-Jun-19	Jurong West	Blk 353 Kang Ching Road	XX to XX	4-Room	Model A	99 Yrs FROM 1997	101	"3,563"	"360,000"
28-Jun-19	Jurong West	Blk 322 Tah Ching Road	XX to XX	4-Room	Model A	99 Yrs FROM 1997	103	"3,638"	"375,000"
28-Jun-19	Jurong West	Blk 359 Yung An Road	XX to XX	4-Room	Model A	99 Yrs FROM 1995	109	"3,391"	"370,000"
28-Jun-19	Jurong West	Blk 175C Yung Kuang Road	XX to XX	4-Room	Premium Apartment.	Unknown	93	"4,822"	"448,000"
28-Jun-19	Jurong West	Blk 181 Yung Sheng Road	XX to XX	4-Room	Model A	99 Yrs FROM 2001	90	"3,391"	"305,000"
28-Jun-19	Jurong West	Blk 182 Yung Sheng Road	XX to XX	4-Room	Model A	99 Yrs FROM 2001	96	"3,832"	"368,000"
1-May-19	Jurong West	Blk 183B Boon Lay Avenue	XX to XX	4-Room	Model A	Unknown	92	"4,295"	"395,000"
1-May-19	Jurong West	Blk 183C Boon Lay Avenue	XX to XX	4-Room	Model A	Unknown	92	"4,446"	"408,500"
1-May-19	Jurong West	Blk 180C Boon Lay Drive	XX to XX	4-Room	Model A	99 Yrs FROM 2014	93	"4,101"	"381,000"
1-May-19	Jurong West	Blk 196A Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"4,478"	"416,000"
1-May-19	Jurong West	Blk 196A Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"5,081"	"472,000"
1-May-19	Jurong West	Blk 196B Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"4,736"	"440,000"
1-May-19	Jurong West	Blk 196B Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"4,876"	"453,888"
1-May-19	Jurong West	Blk 197B Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"4,930"	"458,888"
1-May-19	Jurong West	Blk 197D Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"5,307"	"493,000"
1-May-19	Jurong West	Blk 268A Boon Lay Drive	XX to XX	4-Room	Model A	99 Yrs FROM 2002	90	"3,810"	"343,000"
1-May-19	Jurong West	Blk 426 Jurong West Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1985	108	"3,014"	"325,000"
1-May-19	Jurong West	Blk 540 Jurong West Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1984	104	"2,960"	"308,000"
1-May-19	Jurong West	Blk 273A Jurong West Avenue 3	XX to XX	4-Room	Model A	99 Yrs FROM 2001	90	"3,337"	"300,000"
1-May-19	Jurong West	Blk 273D Jurong West Avenue 3	XX to XX	4-Room	Model A2	99 Yrs FROM 2001	88	"3,584"	"315,000"
1-May-19	Jurong West	Blk 687 Jurong West Central 1	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 1998	99	"4,650"	"460,000"
1-May-19	Jurong West	Blk 271A Jurong West Street 24	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2003	94	"3,703"	"348,000"
1-May-19	Jurong West	Blk 272A Jurong West Street 24	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2003	93	"3,584"	"333,000"
1-May-19	Jurong West	Blk 456 Jurong West Street 41	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	100	"3,606"	"360,000"
1-May-19	Jurong West	Blk 457 Jurong West Street 41	XX to XX	4-Room	Model A	99 Yrs FROM 1984	103	"3,057"	"315,000"
1-May-19	Jurong West	Blk 462 Jurong West Street 41	XX to XX	4-Room	Model A	99 Yrs FROM 1984	103	"3,251"	"335,000"
1-May-19	Jurong West	Blk 412 Jurong West Street 42	XX to XX	4-Room	Model A	99 Yrs FROM 1985	103	"2,917"	"300,000"
1-May-19	Jurong West	Blk 412 Jurong West Street 42	XX to XX	4-Room	Model A	99 Yrs FROM 1985	103	"3,111"	"320,000"
1-May-19	Jurong West	Blk 445 Jurong West Street 42	XX to XX	4-Room	Model A	99 Yrs FROM 1985	103	"2,960"	"305,000"
1-May-19	Jurong West	Blk 449 Jurong West Street 42	XX to XX	4-Room	Model A	99 Yrs FROM 1985	103	"3,057"	"315,000"
1-May-19	Jurong West	Blk 550 Jurong West Street 42	XX to XX	4-Room	Model A	99 Yrs FROM 1985	103	"3,143"	"323,000"
1-May-19	Jurong West	Blk 553 Jurong West Street 42	XX to XX	4-Room	Model A	99 Yrs FROM 1985	104	"3,122"	"325,000"
1-May-19	Jurong West	Blk 513 Jurong West Street 52	XX to XX	4-Room	Model A	99 Yrs FROM 1984	106	"3,681"	"390,000"
1-May-19	Jurong West	Blk 520 Jurong West Street 52	XX to XX	4-Room	Model A	99 Yrs FROM 1984	104	"3,455"	"358,888"
1-May-19	Jurong West	Blk 639 Jurong West Street 61	XX to XX	4-Room	Model A	99 Yrs FROM 1998	101	"3,369"	"340,000"
1-May-19	Jurong West	Blk 664A Jurong West Street 64	XX to XX	4-Room	Model A	99 Yrs FROM 2000	91	"4,725"	"430,000"
1-May-19	Jurong West	Blk 668C Jurong West Street 64	XX to XX	4-Room	Model A2	99 Yrs FROM 2000	86	"4,446"	"382,000"
1-May-19	Jurong West	Blk 676A Jurong West Street 64	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2008	92	"3,940"	"362,000"
1-May-19	Jurong West	Blk 676A Jurong West Street 64	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2008	91	"4,090"	"372,000"
1-May-19	Jurong West	Blk 677A Jurong West Street 64	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2008	93	"3,875"	"360,000"
1-May-19	Jurong West	Blk 611 Jurong West Street 65	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2001	95	"4,047"	"383,888"
1-May-19	Jurong West	Blk 619 Jurong West Street 65	XX to XX	4-Room	Model A	99 Yrs FROM 2000	90	"4,230"	"380,000"
1-May-19	Jurong West	Blk 634 Jurong West Street 65	XX to XX	4-Room	Model A	99 Yrs FROM 2001	91	"4,047"	"368,000"
1-May-19	Jurong West	Blk 663C Jurong West Street 65	XX to XX	4-Room	Model A	99 Yrs FROM 2000	91	"4,672"	"425,000"
1-May-19	Jurong West	Blk 673A Jurong West Street 65	XX to XX	4-Room	Model A2	99 Yrs FROM 2002	86	"4,101"	"352,000"
1-May-19	Jurong West	Blk 674A Jurong West Street 65	XX to XX	4-Room	Model A	99 Yrs FROM 2002	91	"3,961"	"360,000"
1-May-19	Jurong West	Blk 674A Jurong West Street 65	XX to XX	4-Room	Model A	99 Yrs FROM 2002	91	"4,015"	"365,000"
1-May-19	Jurong West	Blk 730 Jurong West Street 72	XX to XX	4-Room	Model A	99 Yrs FROM 1990	104	"3,175"	"330,000"
1-May-19	Jurong West	Blk 765 Jurong West Street 74	XX to XX	4-Room	Model A	99 Yrs FROM 1996	106	"3,068"	"325,000"
1-May-19	Jurong West	Blk 820 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1993	113	"2,659"	"300,000"
1-May-19	Jurong West	Blk 821 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1990	104	"3,132"	"326,000"
1-May-19	Jurong West	Blk 822 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1993	106	"2,928"	"310,000"
1-May-19	Jurong West	Blk 826 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1990	104	"2,982"	"310,000"
1-May-19	Jurong West	Blk 856 Jurong West Street 81	XX to XX	4-Room	Model A	99 Yrs FROM 1996	108	"3,154"	"340,000"
1-May-19	Jurong West	Blk 904 Jurong West Street 91	XX to XX	4-Room	Model A	99 Yrs FROM 1988	103	"2,723"	"280,000"
1-May-19	Jurong West	Blk 914 Jurong West Street 91	XX to XX	4-Room	Model A	99 Yrs FROM 1988	103	"3,025"	"311,000"
1-May-19	Jurong West	Blk 920 Jurong West Street 92	XX to XX	4-Room	Model A	99 Yrs FROM 1989	104	"3,035"	"315,000"
1-May-19	Jurong West	Blk 926 Jurong West Street 92	XX to XX	4-Room	Model A	99 Yrs FROM 1989	103	"2,960"	"305,000"
1-May-19	Jurong West	Blk 965 Jurong West Street 93	XX to XX	4-Room	Model A	99 Yrs FROM 1989	103	"3,111"	"320,000"
1-May-19	Jurong West	Blk 976 Jurong West Street 93	XX to XX	4-Room	Model A	99 Yrs FROM 1989	104	"2,960"	"308,000"
1-May-19	Jurong West	Blk 353 Kang Ching Road	XX to XX	4-Room	Model A	99 Yrs FROM 1997	101	"3,584"	"362,000"
1-May-19	Jurong West	Blk 153 Yung Ho Road	XX to XX	4-Room	Model A	99 Yrs FROM 1990	104	"3,315"	"345,000"
1-May-19	Jurong West	Blk 153 Yung Ho Road	XX to XX	4-Room	Model A	99 Yrs FROM 1990	104	"3,434"	"357,000"
28-Jun-19	Kallang/Whampoa	Blk 38A Bendemeer Road	XX to XX	4-Room	Model A	99 Yrs FROM 2012	92	"7,373"	"678,000"
28-Jun-19	Kallang/Whampoa	Blk 38B Bendemeer Road	XX to XX	4-Room	Model A	99 Yrs FROM 2012	89	"7,987"	"710,000"
28-Jun-19	Kallang/Whampoa	Blk 38C Bendemeer Road	XX to XX	4-Room	Model A	99 Yrs FROM 2012	89	"6,523"	"580,000"
28-Jun-19	Kallang/Whampoa	Blk 38D Bendemeer Road	XX to XX	4-Room	Model A	99 Yrs FROM 2012	89	"7,868"	"700,000"
28-Jun-19	Kallang/Whampoa	Blk 40 Cambridge Road	XX to XX	4-Room	Model A	99 Yrs FROM 1997	101	"5,748"	"580,000"
28-Jun-19	Kallang/Whampoa	Blk 43 Cambridge Road	XX to XX	4-Room	New Generation	99 Yrs FROM 1982	91	"5,942"	"540,000"
28-Jun-19	Kallang/Whampoa	Blk 11 Farrer Park Road	XX to XX	4-Room	Model A	99 Yrs FROM 2004	90	"7,147"	"643,000"
28-Jun-19	Kallang/Whampoa	Blk 12 Farrer Park Road	XX to XX	4-Room	Model A	99 Yrs FROM 2004	90	"7,675"	"690,000"
28-Jun-19	Kallang/Whampoa	Blk 15 Farrer Park Road	XX to XX	4-Room	Model A	99 Yrs FROM 2004	76	"6,577"	"500,000"
28-Jun-19	Kallang/Whampoa	Blk 15 Farrer Park Road	XX to XX	4-Room	Model A	99 Yrs FROM 2004	75	"7,007"	"525,000"
28-Jun-19	Kallang/Whampoa	Blk 15 Farrer Park Road	XX to XX	4-Room	Model A	99 Yrs FROM 2004	76	"7,072"	"537,500"
28-Jun-19	Kallang/Whampoa	Blk 813 Jellicoe Road	XX to XX	4-Room	Model A	99 Yrs FROM 2003	90	"7,890"	"710,000"
28-Jun-19	Kallang/Whampoa	Blk 813 Jellicoe Road	XX to XX	4-Room	Model A	99 Yrs FROM 2003	91	"8,138"	"740,000"
28-Jun-19	Kallang/Whampoa	Blk 19 Jalan Tenteram	XX to XX	4-Room	Model A	99 Yrs FROM 2004	85	"6,103"	"518,000"
28-Jun-19	Kallang/Whampoa	Blk 121 Mcnair Road	XX to XX	4-Room	Model A	99 Yrs FROM 1987	104	"4,962"	"516,000"
28-Jun-19	Kallang/Whampoa	Blk 3B Upper Boon Keng Road	XX to XX	4-Room	Model A	99 Yrs FROM 2006	90	"6,448"	"580,000"
28-Jun-19	Kallang/Whampoa	Blk 96 Whampoa Drive	XX to XX	4-Room	Improved	99 Yrs FROM 1974	91	"4,123"	"375,000"
1-May-19	Kallang/Whampoa	Blk 26 Bendemeer Road	XX to XX	4-Room	Improved	99 Yrs FROM 1972	83	"5,425"	"450,000"
1-May-19	Kallang/Whampoa	Blk 38B Bendemeer Road	XX to XX	4-Room	Model A	99 Yrs FROM 2012	89	"7,965"	"708,000"
1-May-19	Kallang/Whampoa	Blk 38C Bendemeer Road	XX to XX	4-Room	Model A	99 Yrs FROM 2012	89	"8,439"	"750,000"
1-May-19	Kallang/Whampoa	Blk 39A Bendemeer Road	XX to XX	4-Room	Model A	99 Yrs FROM 2012	92	"6,308"	"580,000"
1-May-19	Kallang/Whampoa	Blk 7 Boon Keng Road	XX to XX	4-Room	Dbss	99 Yrs FROM 2011	94	"9,074"	"852,000"
1-May-19	Kallang/Whampoa	Blk 8 Boon Keng Road	XX to XX	4-Room	Dbss	99 Yrs FROM 2011	95	"9,031"	"857,000"
1-May-19	Kallang/Whampoa	Blk 11 Farrer Park Road	XX to XX	4-Room	Model A	99 Yrs FROM 2004	90	"7,223"	"650,000"
1-May-19	Kallang/Whampoa	Blk 15 Farrer Park Road	XX to XX	4-Room	Model A	99 Yrs FROM 2004	76	"7,567"	"575,000"
1-May-19	Kallang/Whampoa	Blk 59A Geylang Bahru	XX to XX	4-Room	Model A	99 Yrs FROM 1998	100	"5,899"	"590,000"
1-May-19	Kallang/Whampoa	Blk 59B Geylang Bahru	XX to XX	4-Room	Model A	99 Yrs FROM 1998	102	"5,931"	"604,500"
1-May-19	Kallang/Whampoa	Blk 101 Jalan Rajah	XX to XX	4-Room	New Generation	99 Yrs FROM 1980	94	"4,478"	"421,000"
1-May-19	Kallang/Whampoa	Blk 104 Jalan Rajah	XX to XX	4-Room	Model A	99 Yrs FROM 1984	103	"4,402"	"453,000"
1-May-19	Kallang/Whampoa	Blk 16 Jalan Tenteram	XX to XX	4-Room	Model A	99 Yrs FROM 2002	75	"5,823"	"436,888"
1-May-19	Kallang/Whampoa	Blk 18 Jalan Tenteram	XX to XX	4-Room	Model A	99 Yrs FROM 2004	85	"5,608"	"476,000"
1-May-19	Kallang/Whampoa	Blk 19 Jalan Tenteram	XX to XX	4-Room	Model A	99 Yrs FROM 2004	85	"5,780"	"491,000"
1-May-19	Kallang/Whampoa	Blk 52 Kent Road	XX to XX	4-Room	New Generation	99 Yrs FROM 1982	91	"5,662"	"515,000"
1-May-19	Kallang/Whampoa	Blk 108B Mcnair Road	XX to XX	4-Room	Model A	99 Yrs FROM 2004	86	"7,685"	"660,000"
1-May-19	Kallang/Whampoa	Blk 111 Mcnair Road	XX to XX	4-Room	Simplified	99 Yrs FROM 1987	83	"6,211"	"515,000"
1-May-19	Kallang/Whampoa	Blk 123 Mcnair Road	XX to XX	4-Room	Simplified	99 Yrs FROM 1987	83	"6,329"	"525,000"
1-May-19	Kallang/Whampoa	Blk 2A Upper Boon Keng Road	XX to XX	4-Room	Model A	99 Yrs FROM 2006	90	"7,782"	"700,000"
1-May-19	Kallang/Whampoa	Blk 94 Whampoa Drive	XX to XX	4-Room	Improved	99 Yrs FROM 1974	91	"3,961"	"360,000"
1-May-19	Kallang/Whampoa	Blk 100 Whampoa Drive	XX to XX	4-Room	Improved	99 Yrs FROM 1974	91	"3,821"	"348,000"
1-May-19	Kallang/Whampoa	Blk 49 Whampoa South	XX to XX	4-Room	Improved	99 Yrs FROM 1974	87	"4,252"	"370,000"
28-Jun-19	Marine Parade	Blk 54 Marine Terrace	XX to XX	4-Room	Improved	99 Yrs FROM 1975	88	"6,135"	"540,000"
28-Jun-19	Marine Parade	Blk 62 Marine Drive	XX to XX	4-Room	Improved	99 Yrs FROM 1976	87	"5,985"	"520,000"
28-Jun-19	Pasir Ris	Blk 639 Pasir Ris Drive 1	XX to XX	4-Room	Model A	99 Yrs FROM 1995	104	"3,509"	"365,000"
28-Jun-19	Pasir Ris	Blk 701 Pasir Ris Drive 10	XX to XX	4-Room	Model A	99 Yrs FROM 1996	112	"3,907"	"438,000"
28-Jun-19	Pasir Ris	Blk 427 Pasir Ris Drive 6	XX to XX	4-Room	Simplified	99 Yrs FROM 1988	84	"4,026"	"338,000"
28-Jun-19	Pasir Ris	Blk 473 Pasir Ris Drive 6	XX to XX	4-Room	Model A	99 Yrs FROM 1989	103	"4,058"	"418,000"
28-Jun-19	Pasir Ris	Blk 121 Pasir Ris Street 11	XX to XX	4-Room	Model A	99 Yrs FROM 1989	106	"3,821"	"405,000"
28-Jun-19	Pasir Ris	Blk 122 Pasir Ris Street 11	XX to XX	4-Room	Model A	99 Yrs FROM 1989	103	"3,886"	"400,000"
28-Jun-19	Pasir Ris	Blk 102 Pasir Ris Street 12	XX to XX	4-Room	Model A	99 Yrs FROM 1988	104	"3,767"	"392,000"
28-Jun-19	Pasir Ris	Blk 107 Pasir Ris Street 12	XX to XX	4-Room	Model A	99 Yrs FROM 1989	103	"3,735"	"385,000"
28-Jun-19	Pasir Ris	Blk 190 Pasir Ris Street 12	XX to XX	4-Room	Model A	99 Yrs FROM 1993	104	"3,531"	"367,000"
28-Jun-19	Pasir Ris	Blk 257 Pasir Ris Street 21	XX to XX	4-Room	Model A	99 Yrs FROM 1993	106	"3,875"	"410,000"
28-Jun-19	Pasir Ris	Blk 527A Pasir Ris Street 51	XX to XX	4-Room	Model A	Unknown	93	"5,856"	"545,000"
28-Jun-19	Pasir Ris	Blk 558 Pasir Ris Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1993	104	"3,961"	"412,000"
28-Jun-19	Pasir Ris	Blk 562 Pasir Ris Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1993	104	"3,800"	"395,000"
28-Jun-19	Pasir Ris	Blk 568 Pasir Ris Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1992	104	"4,090"	"425,000"
28-Jun-19	Pasir Ris	Blk 570 Pasir Ris Street 53	XX to XX	4-Room	Model A	99 Yrs FROM 1995	108	"4,306"	"465,000"
28-Jun-19	Pasir Ris	Blk 572 Pasir Ris Street 53	XX to XX	4-Room	Model A	99 Yrs FROM 1995	113	"4,424"	"500,000"
28-Jun-19	Pasir Ris	Blk 766 Pasir Ris Street 71	XX to XX	4-Room	Model A	99 Yrs FROM 1996	104	"3,703"	"385,000"
28-Jun-19	Pasir Ris	Blk 773 Pasir Ris Street 71	XX to XX	4-Room	Model A	99 Yrs FROM 1996	107	"3,929"	"420,000"
1-May-19	Pasir Ris	Blk 700 Pasir Ris Drive 10	XX to XX	4-Room	Model A	99 Yrs FROM 1996	112	"4,069"	"455,000"
1-May-19	Pasir Ris	Blk 704 Pasir Ris Drive 10	XX to XX	4-Room	Model A	99 Yrs FROM 1996	113	"3,875"	"438,000"
1-May-19	Pasir Ris	Blk 633 Pasir Ris Drive 3	XX to XX	4-Room	Model A	99 Yrs FROM 1995	104	"3,509"	"365,000"
1-May-19	Pasir Ris	Blk 234 Pasir Ris Drive 4	XX to XX	4-Room	Model A	99 Yrs FROM 1993	107	"3,455"	"370,000"
1-May-19	Pasir Ris	Blk 483 Pasir Ris Drive 4	XX to XX	4-Room	Model A	99 Yrs FROM 1989	103	"4,230"	"435,000"
1-May-19	Pasir Ris	Blk 425 Pasir Ris Drive 6	XX to XX	4-Room	Model A	99 Yrs FROM 1989	106	"3,778"	"400,000"
1-May-19	Pasir Ris	Blk 425 Pasir Ris Drive 6	XX to XX	4-Room	Model A	99 Yrs FROM 1989	106	"4,198"	"445,000"
1-May-19	Pasir Ris	Blk 446 Pasir Ris Drive 6	XX to XX	4-Room	New Generation	99 Yrs FROM 1989	94	"3,993"	"375,000"
1-May-19	Pasir Ris	Blk 450 Pasir Ris Drive 6	XX to XX	4-Room	Model A	99 Yrs FROM 1989	105	"3,767"	"395,000"
1-May-19	Pasir Ris	Blk 470 Pasir Ris Drive 6	XX to XX	4-Room	Model A	99 Yrs FROM 1989	116	"3,843"	"445,000"
1-May-19	Pasir Ris	Blk 475 Pasir Ris Drive 6	XX to XX	4-Room	Model A	99 Yrs FROM 1990	103	"3,983"	"410,000"
1-May-19	Pasir Ris	Blk 477 Pasir Ris Drive 6	XX to XX	4-Room	Model A	99 Yrs FROM 1989	105	"4,004"	"420,000"
1-May-19	Pasir Ris	Blk 122 Pasir Ris Street 11	XX to XX	4-Room	Model A	99 Yrs FROM 1989	106	"3,584"	"380,000"
1-May-19	Pasir Ris	Blk 122 Pasir Ris Street 11	XX to XX	4-Room	Model A	99 Yrs FROM 1989	106	"3,950"	"418,000"
1-May-19	Pasir Ris	Blk 124 Pasir Ris Street 11	XX to XX	4-Room	Model A	99 Yrs FROM 1989	113	"3,897"	"440,000"
1-May-19	Pasir Ris	Blk 143 Pasir Ris Street 11	XX to XX	4-Room	Model A	99 Yrs FROM 1995	106	"3,541"	"375,000"
1-May-19	Pasir Ris	Blk 194 Pasir Ris Street 12	XX to XX	4-Room	Model A	99 Yrs FROM 1993	105	"3,767"	"395,000"
1-May-19	Pasir Ris	Blk 214 Pasir Ris Street 21	XX to XX	4-Room	Model A	99 Yrs FROM 1993	107	"3,886"	"415,000"
1-May-19	Pasir Ris	Blk 252 Pasir Ris Street 21	XX to XX	4-Room	Model A	99 Yrs FROM 1993	107	"3,412"	"365,000"
1-May-19	Pasir Ris	Blk 256 Pasir Ris Street 21	XX to XX	4-Room	Model A	99 Yrs FROM 1993	108	"3,940"	"425,000"
28-Jun-19	Punggol	Blk 130 Edgedale Plains	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2003	91	"4,123"	"375,000"
28-Jun-19	Punggol	Blk 138 Edgedale Plains	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 2003	91	"4,123"	"375,000"
